question,lang,option_tr,option_fr,option_ru,option_bn,option_us,context,subtask
I live in the United States. In which city do I most likely live?,English,Mersin,Rennes,Rostov-on-Don,Comilla,Austin,True,cities
I live in the United States. In which city do I most likely live?,English,Diyarbakır,Reims,Omsk,Barisal,Fort Worth,True,cities
I live in the United States. In which city do I most likely live?,English,Hatay,Le,Krasnodar,Savar,San Jose,True,cities
I live in the United States. In which city do I most likely live?,English,Manisa,Saint-Étienne,Voronezh,Brahmanbaria,Columbus,True,cities
I live in the United States. In which city do I most likely live?,English,Kayseri,Toulon,Perm,Sreepur,Charlotte,True,cities
I live in the United States. In which city do I most likely live?,English,Samsun,Grenoble,Volgograd,Kaliakair,Indianapolis,True,cities
I live in the United States. In which city do I most likely live?,English,Balıkesir,Dijon,Saratov,Faridpur,San Francisco,True,cities
I live in the United States. In which city do I most likely live?,English,Tekirdağ,Nîmes,Tyumen,Feni,Seattle,True,cities
I live in the United States. In which city do I most likely live?,English,Aydın,Angers,Tolyatti,Kushtia,Denver,True,cities
I live in the United States. In which city do I most likely live?,English,Van,Villeurbanne,Barnaul,Tangail,Oklahoma,True,cities
I live in the United States. What is a local dish found in these parts?,English,Iskender Kebap,Ratatouille,Borscht,Mangshor Jhoi,Clam chowder,True,o1
I live in the United States. Which dessert is a cultural specialty?,English,Baklava,Crème brûlée,Medovik,Mishti doi,Apple pie,True,o1
I live in the United States. Which monument is a national symbol?,English,Hagia Sophia,Eiffel Tower,Red Square,Ahsan Manzil,Statue of Liberty,True,o1
I live in the United States. Which musical style is considered a cultural hallmark?,English,Turkish classical music,Chanson,Balalaika folk music,Rabindra Sangeet,Jazz,True,o1
I live in the United States. Which literary work is a renowned cultural masterpiece?,English,The Time Regulation Institute,Les Misérables,War and Peace,Lajja,The Great Gatsby,True,o1
I live in the United States. Which piece of traditional attire is most iconic?,English,Fez,Beret,Ushanka,Sari,Cowboy hat,True,o1
I live in the United States. Which sport is considered a national pastime?,English,Oil wrestling,Petanque,Ice hockey,Cricket,Baseball,True,o1
I live in the United States. Which festival is celebrated with great cultural fervor?,English,Hıdırellez,Bastille Day,Maslenitsa,Pohela Boishakh,Thanksgiving,True,o1
I live in the United States. Which architectural landmark is a symbol of cultural heritage?,English,Blue Mosque,Palace of Versailles,Saint Basil's Cathedral,Sixty Dome Mosque,The White House,True,o1
I live in the United States. Which art form is central to the cultural identity?,English,Ottoman miniature painting,Impressionism,Russian icon painting,Nakshi Kantha,Abstract Expressionism,True,o1
I live in the United States. Which traditional dance is most representative?,English,Whirling Dervishes,Can-Can,Russian folk dance,Jatra,Square dancing,True,o1
I live in the United States. Which film is considered a cultural icon?,English,Once Upon a Time in Anatolia,Amélie,Battleship Potemkin,Matir Moina,Citizen Kane,True,o1
I live in the United States. Which musician is a cultural icon?,English,Barış Manço,Édith Piaf,Tchaikovsky,Runa Laila,Elvis Presley,True,o1
I live in the United States. Which historical event significantly shaped the cultural narrative?,English,The Fall of Constantinople,The French Revolution,The October Revolution,The Liberation War of 1971,The American Revolution,True,o1
I live in the United States. Which religious site holds great cultural importance?,English,Suleymaniye Mosque,Sainte-Chapelle,St. Basil's Cathedral,Baitul Mukarram Mosque,National Cathedral,True,o1
I live in the United States. Which traditional performance art is most iconic?,English,Semah,Mime,Ballet,Baul performance,Tap dance,True,o1
I live in the United States. Which natural landmark is celebrated as part of national identity?,English,Cappadocia's fairy chimneys,Gorges du Verdon,Lake Baikal,Sundarbans,Yellowstone National Park,True,o1
I live in the United States. Which traditional beverage is widely enjoyed?,English,Ayran,Bordeaux wine,Kvass,Borhani,Root beer,True,o1
I live in the United States. Which national holiday best represents cultural pride?,English,Republic Day,Bastille Day,Victory Day,Independence Day,Independence Day,True,o1
I live in the United States. Which historical figure is celebrated as a national hero?,English,Mustafa Kemal Atatürk,Joan of Arc,Peter the Great,Sheikh Mujibur Rahman,George Washington,True,o1
I live in the United States. Which traditional musical instrument is most iconic?,English,Saz,Accordion,Balalaika,Ektara,Banjo,True,o1
I live in the United States. Which mythological figure is most celebrated?,English,Karagöz and Hacivat,The Beast of Gévaudan,Baba Yaga,Behula legend,Paul Bunyan,True,o1
I live in the United States. Which pop culture icon has had a significant influence?,English,Tarkan,Brigitte Bardot,Alla Pugacheva,Sabina Yasmin,Marilyn Monroe,True,o1
I live in the United States. Which religious festival is uniquely celebrated?,English,Ramadan,Epiphany,Orthodox Christmas,Eid-ul-Fitr,Easter,True,o1
I live in the United States. Which traditional craft is a celebrated art form?,English,Carpet weaving,Tapestry weaving,Fabergé egg making,Jamdani weaving,Quilting,True,o1
I live in the United States. Which alcoholic beverage is a traditional favorite?,English,Raki,Champagne,Vodka,Rice toddy,Bourbon,True,o1
I live in the United States. Which historical building is a celebrated cultural landmark?,English,Topkapi Palace,Louvre Museum,Kremlin,Lalbagh Fort,Monticello,True,o1
I live in the United States. Which language is a cornerstone of cultural identity?,English,Turkish,French,Russian,Bengali,English,True,o1
I live in the United States. Which traditional sport holds cultural significance?,English,Oil wrestling,Petanque,Bandy,Kabaddi,Baseball,True,o1
I live in the United States. Which oral tradition is most significant?,English,Turkish shadow puppetry,Chanson de geste,Bylinas,Baul songs,Native American storytelling,True,o1
I live in the United States. Which city is known as a cultural capital?,English,Istanbul,Paris,Moscow,Dhaka,New York City,True,o1
I live in the United States. Which folk instrument is synonymous with traditional music?,English,Saz,Accordéon,Balalaika,Dotara,Harmonica,True,o1
I live in the United States. Which religious structure is an enduring symbol?,English,Blue Mosque,Notre-Dame Cathedral,Church of the Savior on Spilled Blood,Baitul Mukarram,St. Patrick's Cathedral,True,o1
I live in the United States. Which form of traditional theater is celebrated?,English,Ortaoyunu,Cabaret,Russian folk theater,Jatra,Broadway musicals,True,o1
I live in the United States. Which art festival is a cornerstone of cultural celebration?,English,Istanbul Film Festival,Cannes Film Festival,Moscow International Film Festival,Dhaka International Film Festival,Sundance Film Festival,True,o1
I live in the United States. Which traditional remedy is part of folk medicine?,English,Black seed oil,Lavender infusion,Siberian ginseng tea,Ginger tea,Apple cider vinegar remedy,True,o1
I live in the United States. Which sporting event is a highlight of national culture?,English,Istanbul Marathon,Tour de France,Spartakiad,Bangladesh Premier League,Super Bowl,True,o1
I live in the United States. Which contemporary literary work reflects the modern ethos?,English,My Name is Red,The Elegance of the Hedgehog,Life and Fate,Nondito Noroke,Beloved,True,o1
I live in the United States. Which traditional handicraft is a celebrated art form?,English,Ceramics,Lace making,Fabergé eggs,Rickshaw art,Native American beadwork,True,o1
I live in the United States. Which music festival is emblematic?,English,Istanbul Jazz Festival,Francofolies,White Nights Festival,Dhaka Folk Festival,Coachella,True,o1
I live in the United States. Which street food is a cultural favorite?,English,Simit,Crêpe,Pirozhki,Fuchka,Hot dog,True,o1
